type,ghostNote,hammer,palmMute,slides,duration,no_of_notes,chord,root_note,root_freq,scnd_note,scnd_freq
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,3.0,1,,B1,61.73541265701542,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,4.0,1,,C#2,69.29565774421793,,
normal,0,0,0,0,2.0,1,,G#2,103.82617439498618,,
normal,0,0,0,0,2.0,1,,B2,123.4708253140309,,
normal,0,0,0,0,1.0,1,,D2,73.4161919793518,,
normal,0,0,0,0,0.5,1,,D2,73.4161919793518,,
normal,0,0,0,0,0.5,1,,D2,73.4161919793518,,
normal,0,0,0,0,0.5,1,,D2,73.4161919793518,,
normal,0,0,0,0,0.5,1,,D2,73.4161919793518,,
normal,0,0,0,0,0.5,1,,D2,73.4161919793518,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,G#2,103.82617439498618,,
tie,0,0,0,0,0.5,1,,F#2,92.4986056779085,,
normal,0,0,0,0,0.5,1,,G#2,103.82617439498618,,
normal,0,0,0,1,0.5,1,,G#2,103.82617439498618,,
normal,0,0,0,0,1.0,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.5,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.5,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.5,1,,D2,73.4161919793518,,
tie,0,0,0,0,0.5,1,,F#2,92.4986056779085,,
normal,0,0,0,0,0.5,1,,G#2,103.82617439498618,,
normal,0,0,0,1,0.5,1,,G#2,103.82617439498618,,
normal,0,0,0,0,1.0,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.5,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.5,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.5,1,,D2,73.4161919793518,,
tie,0,0,0,0,0.5,1,,F#2,92.4986056779085,,
normal,0,0,0,0,0.5,1,,G#2,103.82617439498618,,
normal,0,0,0,1,0.5,1,,G#2,103.82617439498618,,
normal,0,0,0,0,1.0,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.5,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.5,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.5,1,,D2,73.4161919793518,,
normal,0,0,0,0,0.5,1,,G#2,103.82617439498618,,
normal,0,0,0,0,0.5,1,,G#2,103.82617439498618,,
normal,0,0,0,1,0.5,1,,G#2,103.82617439498618,,
normal,0,0,0,0,1.0,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.5,1,,B2,123.4708253140309,,
normal,0,0,0,0,1.0,1,,B2,123.4708253140309,,
,,,,,1.0,1,,,,,
normal,0,0,0,0,1.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,1.0,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,1,0,0,0.5,1,,G2,97.99885899543722,,
normal,0,0,0,0,0.5,1,,F#2,92.4986056779085,,
,,,,,1.0,1,,,,,
normal,0,0,0,0,1.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,1.0,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,1,0,0,0.5,1,,G2,97.99885899543722,,
normal,0,0,0,0,0.5,1,,F#2,92.4986056779085,,
,,,,,1.0,1,,,,,
normal,0,0,0,0,1.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,1.0,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,1,0,0,0.5,1,,G2,97.99885899543722,,
normal,0,0,0,0,0.5,1,,F#2,92.4986056779085,,
normal,0,0,0,0,1.0,1,,F#2,92.4986056779085,,
normal,0,0,0,0,1.0,1,,F#2,92.4986056779085,,
normal,0,1,0,0,0.5,1,,F#2,92.4986056779085,,
normal,0,1,0,0,0.5,1,,G2,97.99885899543722,,
normal,0,0,0,0,0.5,1,,F#2,92.4986056779085,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,1.0,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
normal,0,0,0,1,0.5,1,,F#2,92.4986056779085,,
normal,0,0,0,0,1.0,1,,G2,97.99885899543722,,
,,,,,1.0,1,,,,,
normal,0,0,0,0,1.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,1.0,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,1,0,0,0.5,1,,G2,97.99885899543722,,
normal,0,0,0,0,0.5,1,,F#2,92.4986056779085,,
,,,,,1.0,1,,,,,
normal,0,0,0,0,1.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,1.0,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,1,0,0,0.5,1,,G2,97.99885899543722,,
normal,0,0,0,0,0.5,1,,F#2,92.4986056779085,,
,,,,,1.0,1,,,,,
normal,0,0,0,0,1.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,C#2,69.29565774421793,,
normal,0,0,0,0,1.0,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,1,0,0,0.5,1,,G2,97.99885899543722,,
normal,0,0,0,0,0.5,1,,F#2,92.4986056779085,,
normal,0,0,0,0,1.0,1,,F#2,92.4986056779085,,
normal,0,0,0,0,1.0,1,,F#2,92.4986056779085,,
normal,0,1,0,0,0.5,1,,F#2,92.4986056779085,,
normal,0,1,0,0,0.5,1,,G2,97.99885899543722,,
normal,0,0,0,0,0.5,1,,F#2,92.4986056779085,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
tie,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,1.0,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
normal,0,0,0,1,0.5,1,,F#2,92.4986056779085,,
normal,0,0,0,0,1.0,1,,G2,97.99885899543722,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
,,,,,0.25,1,,,,,
normal,0,0,0,1,1.0,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
,,,,,0.25,1,,,,,
normal,0,0,0,1,1.0,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
,,,,,0.25,1,,,,,
normal,0,0,0,1,1.0,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
,,,,,0.25,1,,,,,
normal,0,0,0,1,1.0,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
,,,,,0.25,1,,,,,
normal,0,0,0,1,1.0,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
,,,,,0.25,1,,,,,
normal,0,0,0,1,1.0,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
,,,,,0.25,1,,,,,
normal,0,0,0,1,1.0,1,,C#2,69.29565774421793,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
dead,0,0,0,0,0.25,1,,,,,
normal,0,0,0,0,0.5,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.25,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.75,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.5,1,,E2,82.40688922821738,,
normal,0,0,0,0,0.25,1,,B1,61.73541265701542,,
normal,0,0,0,0,0.75,1,,B1,61.73541265701542,,
,,,,,2.0,1,,,,,
,,,,,4.0,1,,,,,
,,,,,4.0,1,,,,,
,,,,,4.0,1,,,,,
,,,,,4.0,1,,,,,
,,,,,4.0,1,,,,,
,,,,,4.0,1,,,,,
,,,,,4.0,1,,,,,
,,,,,4.0,1,,,,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.5,2,Major Sixth,D5,587.3295358348153,B5,987.7666025122488
normal,0,0,0,0,0.5,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.5,2,Major Sixth,D5,587.3295358348153,B5,987.7666025122488
normal,0,0,0,0,0.5,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,A4,440.0,,
normal,0,0,0,0,2.0,2,Major Sixth,B4,493.8833012561241,G#5,830.6093951598907
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.5,2,Major Sixth,D5,587.3295358348153,B5,987.7666025122488
normal,0,0,0,0,0.5,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.5,2,Major Sixth,D5,587.3295358348153,B5,987.7666025122488
normal,0,0,0,0,0.5,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,A4,440.0,,
normal,0,0,0,0,2.0,2,Major Sixth,B4,493.8833012561241,G#5,830.6093951598907
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.5,2,Major Sixth,G4,391.99543598174927,E5,659.2551138257401
normal,0,0,0,0,0.5,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.5,2,Major Sixth,G4,391.99543598174927,E5,659.2551138257401
normal,0,0,0,0,0.5,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,D4,293.66476791740746,,
normal,0,0,0,0,2.0,2,Major Sixth,E4,329.62755691286986,C#5,554.3652619537443
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.5,2,Major Sixth,G4,391.99543598174927,E5,659.2551138257401
normal,0,0,0,0,0.5,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.5,2,Major Sixth,G4,391.99543598174927,E5,659.2551138257401
normal,0,0,0,0,0.5,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,G4,391.99543598174927,,
normal,0,0,0,0,2.0,2,Major Sixth,A4,440.0,F#5,739.988845423269
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.5,2,Major Sixth,D5,587.3295358348153,B5,987.7666025122488
normal,0,0,0,0,0.5,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.5,2,Major Sixth,D5,587.3295358348153,B5,987.7666025122488
normal,0,0,0,0,0.5,1,,C6,1046.5022612023952,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,A4,440.0,,
normal,0,0,0,0,1.5,2,Major Sixth,B4,493.8833012561241,G#5,830.6093951598907
normal,0,0,0,0,0.5,1,,A5,880.0000000000003,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.5,2,Major Sixth,D5,587.3295358348153,B5,987.7666025122488
normal,0,0,0,0,0.5,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.5,2,Major Sixth,D5,587.3295358348153,B5,987.7666025122488
normal,0,0,0,0,0.5,1,,C6,1046.5022612023952,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,A4,440.0,,
normal,0,0,0,0,1.5,2,Major Sixth,B4,493.8833012561241,G#5,830.6093951598907
normal,0,0,0,0,0.5,1,,A5,880.0000000000003,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.5,2,Major Sixth,G4,391.99543598174927,E5,659.2551138257401
normal,0,0,0,0,0.5,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.5,2,Major Sixth,G4,391.99543598174927,E5,659.2551138257401
normal,0,0,0,0,0.5,1,,G5,783.990871963499,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,D4,293.66476791740746,,
normal,0,0,0,0,1.5,2,Major Sixth,E4,329.62755691286986,C#5,554.3652619537443
normal,0,0,0,0,0.5,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.5,2,Major Sixth,G4,391.99543598174927,E5,659.2551138257401
normal,0,0,0,0,0.5,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.5,2,Major Sixth,G4,391.99543598174927,E5,659.2551138257401
normal,0,0,0,0,0.5,1,,G5,783.990871963499,,
normal,0,0,0,0,0.5,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,1,,G4,391.99543598174927,,
normal,0,0,0,0,2.0,2,Major Sixth,A4,440.0,F#5,739.988845423269
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,G#5,830.6093951598907,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.16666666666666666,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.16666666666666666,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.16666666666666666,1,,D4,293.66476791740746,,
normal,0,0,0,0,0.16666666666666666,1,,D4,293.66476791740746,,
normal,0,0,0,0,0.16666666666666666,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.16666666666666666,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.16666666666666666,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.16666666666666666,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.16666666666666666,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.16666666666666666,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.16666666666666666,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.16666666666666666,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.16666666666666666,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.16666666666666666,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.16666666666666666,1,,D4,293.66476791740746,,
normal,0,0,0,0,0.16666666666666666,1,,D4,293.66476791740746,,
normal,0,0,0,0,0.16666666666666666,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.16666666666666666,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
